#name,startNode,endNode,backname,mode,fiberType,length,measuredLossC,fixFiberMargin,measuredDispersionLambdaRefC,measuredDispersionSlopeC,measuredPmd,lossesToNode,lossesFromNode,deltaRamanGain,estimatedLossC,estimatedDispersionLambdaRefC,estimatedDispersionSlopeC,estimatedPmd,sharedRiskLinkGroup,startNodeType,endNodeType,startSiteLatitudeDeg,startSiteLatitudeMin,startSiteLatitudeSec,startSiteLongitudeDeg,startSiteLongitudeMin,startSiteLongitudeSec,endSiteLatitudeDeg,endSiteLatitudeMin,endSiteLatitudeSec,endSiteLongitudeDeg,endSiteLongitudeMin,endSiteLongitudeSec,startNode.version,endNode.version,startNode.systemType,endNode.systemType,subNetNameSource,subNetDescriptionSource,subNetAreaScaleSource,subNetAreaHeightSource,subNetAreaWidthSource,subNetLatitudeSource,subNetLongitudeSource,subNetIconLatitudeSource,subNetIconLongitudeSource,subNetNameTarget,subNetDescriptionTarget,subNetAreaScaleTarget,subNetAreaHeightTarget,subNetAreaWidthTarget,subNetLatitudeTarget,subNetLongitudeTarget,subNetIconLatitudeTarget,subNetIconLongitudeTarget,dhcpPoolDomainName
#Version 5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0343,S0144-1,S0145-1,F0344,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,31,23,37,-81,-18,-3,30,52,44,-81,-33,-22,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0344,S0145-1,S0144-1,F0343,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,52,44,-81,-33,-22,31,23,37,-81,-18,-3,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0349,S0146-1,S0147-1,F0350,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,23,47,-79,-47,-7,33,57,30,-79,-34,-17,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0350,S0147-1,S0146-1,F0349,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,57,30,-79,-34,-17,33,23,47,-79,-47,-7,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0351,S0147-1,S0148-1,F0352,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,57,30,-79,-34,-17,34,30,11,-79,-17,-58,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0352,S0148-1,S0147-1,F0351,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,34,30,11,-79,-17,-58,33,57,30,-79,-34,-17,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0353,S0148-1,S0149-1,F0354,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,34,30,11,-79,-17,-58,34,56,35,-79,-1,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0354,S0149-1,S0148-1,F0353,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,34,56,35,-79,-1,-10,34,30,11,-79,-17,-58,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0355,S0149-1,S0150-1,F0356,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,34,56,35,-79,-1,-10,35,24,28,-78,-46,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0356,S0150-1,S0149-1,F0355,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,35,24,28,-78,-46,-50,34,56,35,-79,-1,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0365,S0152-1,S0153-1,F0366,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,41,57,5,-86,-58,-3,42,2,36,-86,-13,-35,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0366,S0153-1,S0152-1,F0365,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,42,2,36,-86,-13,-35,41,57,5,-86,-58,-3,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0367,S0153-1,S0154-1,F0368,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,42,2,36,-86,-13,-35,42,8,6,-85,-27,-7,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0368,S0154-1,S0153-1,F0367,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,42,8,6,-85,-27,-7,42,2,36,-86,-13,-35,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0369,S0154-1,S0155-1,F0370,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,42,8,6,-85,-27,-7,42,12,52,-84,-41,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0370,S0155-1,S0154-1,F0369,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,42,12,52,-84,-41,-10,42,8,6,-85,-27,-7,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0371,S0155-1,S0156-1,F0372,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,42,12,52,-84,-41,-10,42,16,53,-83,-56,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0372,S0156-1,S0155-1,F0371,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,42,16,53,-83,-56,-12,42,12,52,-84,-41,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0377,S0157-1,S0158-1,F0378,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,42,16,53,-87,-51,-25,42,41,40,-87,-58,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0378,S0158-1,S0157-1,F0377,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,42,41,40,-87,-58,-50,42,16,53,-87,-51,-25,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0383,S0159-1,S0160-1,F0384,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,41,20,9,-88,-2,-18,40,57,5,-88,-21,-34,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0384,S0160-1,S0159-1,F0383,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,57,5,-88,-21,-34,41,20,9,-88,-2,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0385,S0160-1,S0161-1,F0386,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,57,5,-88,-21,-34,40,30,30,-88,-44,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0386,S0161-1,S0160-1,F0385,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,30,30,-88,-44,-18,40,57,5,-88,-21,-34,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0387,S0161-1,S0162-1,F0388,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,30,30,-88,-44,-18,40,2,36,-89,-1,-6,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0388,S0162-1,S0161-1,F0387,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,2,36,-89,-1,-6,40,30,30,-88,-44,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0393,S0163-1,S0164-1,F0394,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,23,50,-84,-2,-37,39,37,56,-83,-33,-28,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0394,S0164-1,S0163-1,F0393,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,37,56,-83,-33,-28,39,23,50,-84,-2,-37,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0399,S0165-1,S0166-1,F0400,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,46,37,-84,-58,-57,38,30,1,-85,-22,-11,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0400,S0166-1,S0165-1,F0399,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,30,1,-85,-22,-11,38,46,37,-84,-58,-57,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0405,S0167-1,S0168-1,F0406,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,7,45,-83,-49,-16,39,5,50,-83,-3,-49,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0406,S0168-1,S0167-1,F0405,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,5,50,-83,-3,-49,39,7,45,-83,-49,-16,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0407,S0168-1,S0169-1,F0408,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,5,50,-83,-3,-49,39,3,9,-82,-20,-19,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0408,S0169-1,S0168-1,F0407,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,3,9,-82,-20,-19,39,5,50,-83,-3,-49,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0409,S0169-1,S0170-1,F0410,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,3,9,-82,-20,-19,39,2,46,-81,-36,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0410,S0170-1,S0169-1,F0409,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,2,46,-81,-36,-50,39,3,9,-82,-20,-19,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0411,S0170-1,S0171-1,F0412,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,2,46,-81,-36,-50,39,0,5,-80,-53,-21,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0412,S0171-1,S0170-1,F0411,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,0,5,-80,-53,-21,39,2,46,-81,-36,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0413,S0171-1,S0172-1,F0414,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,0,5,-80,-53,-21,38,57,47,-80,-11,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0414,S0172-1,S0171-1,F0413,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,57,47,-80,-11,-50,39,0,5,-80,-53,-21,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0415,S0172-1,S0173-1,F0416,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,57,47,-80,-11,-50,38,55,5,-79,-28,-21,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0416,S0173-1,S0172-1,F0415,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,55,5,-79,-28,-21,38,57,47,-80,-11,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0417,S0173-1,S0174-1,F0418,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,55,5,-79,-28,-21,38,55,5,-78,-36,-57,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0418,S0174-1,S0173-1,F0417,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,55,5,-78,-36,-57,38,55,5,-79,-28,-21,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0419,S0174-1,S0175-1,F0420,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,55,5,-78,-36,-57,38,55,5,-77,-53,-28,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0420,S0175-1,S0174-1,F0419,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,55,5,-77,-53,-28,38,55,5,-78,-36,-57,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0425,S0176-1,S0177-1,F0426,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,56,43,-82,-8,-57,40,29,22,-82,-36,-38,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0426,S0177-1,S0176-1,F0425,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,29,22,-82,-36,-38,40,56,43,-82,-8,-57,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0431,S0178-1,S0179-1,F0432,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,41,27,12,-82,-22,-18,41,32,45,-83,-1,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0432,S0179-1,S0178-1,F0431,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,41,32,45,-83,-1,-50,41,27,12,-82,-22,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0437,S0180-1,S0181-1,F0438,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,13,11,-82,-12,-55,40,17,19,-81,-31,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0438,S0181-1,S0180-1,F0437,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,17,19,-81,-31,-24,40,13,11,-82,-12,-55,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0439,S0181-1,S0182-1,F0440,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,17,19,-81,-31,-24,40,18,27,-80,-51,-52,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0440,S0182-1,S0181-1,F0439,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,18,27,-80,-51,-52,40,17,19,-81,-31,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0445,S0183-1,S0184-1,F0446,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,19,1,-96,-32,-18,31,49,17,-96,-20,-56,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0446,S0184-1,S0183-1,F0445,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,31,49,17,-96,-20,-56,32,19,1,-96,-32,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0447,S0184-1,S0185-1,F0448,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,31,49,17,-96,-20,-56,31,16,1,-96,-7,-5,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0448,S0185-1,S0184-1,F0447,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,31,16,1,-96,-7,-5,31,49,17,-96,-20,-56,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0449,S0185-1,S0186-1,F0450,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,31,16,1,-96,-7,-5,30,47,13,-95,-52,-16,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0450,S0186-1,S0185-1,F0449,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,47,13,-95,-52,-16,31,16,1,-96,-7,-5,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0451,S0186-1,S0187-1,F0452,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,47,13,-95,-52,-16,30,16,34,-95,-36,-27,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0452,S0187-1,S0186-1,F0451,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,16,34,-95,-36,-27,30,47,13,-95,-52,-16,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0457,S0188-1,S0189-1,F0458,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,6,0,-96,-2,-9,33,24,36,-95,-21,-38,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0458,S0189-1,S0188-1,F0457,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,24,36,-95,-21,-38,33,6,0,-96,-2,-9,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0459,S0189-1,S0190-1,F0460,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,24,36,-95,-21,-38,33,45,36,-94,-37,-9,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0460,S0190-1,S0189-1,F0459,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,45,36,-94,-37,-9,33,24,36,-95,-21,-38,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0461,S0190-1,S0191-1,F0462,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,45,36,-94,-37,-9,33,59,8,-93,-58,-36,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0462,S0191-1,S0190-1,F0461,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,59,8,-93,-58,-36,33,45,36,-94,-37,-9,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0463,S0191-1,S0192-1,F0464,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,59,8,-93,-58,-36,34,13,52,-93,-27,-58,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0464,S0192-1,S0191-1,F0463,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,34,13,52,-93,-27,-58,33,59,8,-93,-58,-36,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0465,S0192-1,S0193-1,F0466,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,34,13,52,-93,-27,-58,34,24,53,-92,-55,-21,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0466,S0193-1,S0192-1,F0465,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,34,24,53,-92,-55,-21,34,13,52,-93,-27,-58,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0471,S0194-1,S0195-1,F0472,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,25,26,-96,-50,-5,33,53,49,-97,-6,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0472,S0195-1,S0194-1,F0471,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,53,49,-97,-6,-24,33,25,26,-96,-50,-5,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0473,S0195-1,S0196-1,F0474,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,53,49,-97,-6,-24,34,29,22,-97,-22,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0474,S0196-1,S0195-1,F0473,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,34,29,22,-97,-22,-12,33,53,49,-97,-6,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0475,S0196-1,S0197-1,F0476,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,34,29,22,-97,-22,-12,34,58,37,-97,-28,-38,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0476,S0197-1,S0196-1,F0475,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,34,58,37,-97,-28,-38,34,29,22,-97,-22,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0481,S0198-1,S0199-1,F0482,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,51,59,-105,-39,-51,40,0,20,-106,-20,-52,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
